Year,State Name,Dist Name,ANNUAL RAINFALL (Millimeters)
2015,Rajasthan,Tonk,607.2
1966,Rajasthan,Udaipur,421.1
1967,Rajasthan,Udaipur,756.9
1968,Rajasthan,Udaipur,603.1
1969,Rajasthan,Udaipur,535.8
1970,Rajasthan,Udaipur,864.2
1971,Rajasthan,Udaipur,557.2
1972,Rajasthan,Udaipur,374
1973,Rajasthan,Udaipur,1471.4
1974,Rajasthan,Udaipur,518.5
1975,Rajasthan,Udaipur,850.6
1976,Rajasthan,Udaipur,847.7
1977,Rajasthan,Udaipur,532.4
1978,Rajasthan,Udaipur,690.4
1979,Rajasthan,Udaipur,492.5
1980,Rajasthan,Udaipur,620.3
1981,Rajasthan,Udaipur,609.5
1982,Rajasthan,Udaipur,517.4
1983,Rajasthan,Udaipur,821.7
1984,Rajasthan,Udaipur,687
1985,Rajasthan,Udaipur,594.3
1986,Rajasthan,Udaipur,435.5
1987,Rajasthan,Udaipur,323.5
1988,Rajasthan,Udaipur,639.8
1989,Rajasthan,Udaipur,675.1
1990,Rajasthan,Udaipur,826
1991,Rajasthan,Udaipur,513
1992,Rajasthan,Udaipur,858
1993,Rajasthan,Udaipur,486
1994,Rajasthan,Udaipur,764
1995,Rajasthan,Udaipur,404
1996,Rajasthan,Udaipur,671
1997,Rajasthan,Udaipur,637.9
1998,Rajasthan,Udaipur,667.3
1999,Rajasthan,Udaipur,434.2
2000,Rajasthan,Udaipur,399.9
2001,Rajasthan,Udaipur,633.3
2002,Rajasthan,Udaipur,387.7
2003,Rajasthan,Udaipur,658
2004,Rajasthan,Udaipur,608.5
2005,Rajasthan,Udaipur,705.4
2006,Rajasthan,Udaipur,1092
2007,Rajasthan,Udaipur,513.8
2008,Rajasthan,Udaipur,594.5
2009,Rajasthan,Udaipur,578.1
2010,Rajasthan,Udaipur,897
2011,Rajasthan,Udaipur,877
2012,Rajasthan,Udaipur,704.2
2013,Rajasthan,Udaipur,747.6
2014,Rajasthan,Udaipur,739.2
2015,Rajasthan,Udaipur,679.6
1966,Punjab,Gurdaspur,1095.6
1967,Punjab,Gurdaspur,1520.9
1968,Punjab,Gurdaspur,1104
1969,Punjab,Gurdaspur,896
1970,Punjab,Gurdaspur,1071.9
1971,Punjab,Gurdaspur,1568
1972,Punjab,Gurdaspur,777.8
1973,Punjab,Gurdaspur,1301.5
1974,Punjab,Gurdaspur,819.2
1975,Punjab,Gurdaspur,1485.7
1976,Punjab,Gurdaspur,1420.2
1977,Punjab,Gurdaspur,1307.2
1978,Punjab,Gurdaspur,1176.2
1979,Punjab,Gurdaspur,961.7
1980,Punjab,Gurdaspur,1106.8
1981,Punjab,Gurdaspur,981.8
1982,Punjab,Gurdaspur,1151.4
1983,Punjab,Gurdaspur,1134
1984,Punjab,Gurdaspur,1082.5
1985,Punjab,Gurdaspur,1067.8
1986,Punjab,Gurdaspur,866.1
1987,Punjab,Gurdaspur,730.7
1988,Punjab,Gurdaspur,1581.9
1989,Punjab,Gurdaspur,615.5
1990,Punjab,Gurdaspur,1214.9
1991,Punjab,Gurdaspur,824.7
1992,Punjab,Gurdaspur,963.4
1993,Punjab,Gurdaspur,1110.7
1994,Punjab,Gurdaspur,1211.9
1995,Punjab,Gurdaspur,1189.5
1996,Punjab,Gurdaspur,1000.9
1997,Punjab,Gurdaspur,1038.3
1998,Punjab,Gurdaspur,662.6
1999,Punjab,Gurdaspur,810.6
2000,Punjab,Gurdaspur,830.1
2001,Punjab,Gurdaspur,1066.7
2002,Punjab,Gurdaspur,626.2
2003,Punjab,Gurdaspur,1092.6
2004,Punjab,Gurdaspur,761.1
2005,Punjab,Gurdaspur,925.2
2006,Punjab,Gurdaspur,951.5
2007,Punjab,Gurdaspur,1188.5
2008,Punjab,Gurdaspur,1220.4
2009,Punjab,Gurdaspur,568.3
2010,Punjab,Gurdaspur,445.9
2011,Punjab,Gurdaspur,620.1
2012,Punjab,Gurdaspur,1178.7
2013,Punjab,Gurdaspur,1499.1
2014,Punjab,Gurdaspur,1047.3
2015,Punjab,Gurdaspur,1167.7
1966,Punjab,Amritsar,700.6
1967,Punjab,Amritsar,818.4
1968,Punjab,Amritsar,699
1969,Punjab,Amritsar,571.5
1970,Punjab,Amritsar,691.1
1971,Punjab,Amritsar,750.9
1972,Punjab,Amritsar,343.4
1973,Punjab,Amritsar,809.7
1974,Punjab,Amritsar,430
1975,Punjab,Amritsar,842
1976,Punjab,Amritsar,1344.8
1977,Punjab,Amritsar,756.3
1978,Punjab,Amritsar,859
1979,Punjab,Amritsar,540.2
1980,Punjab,Amritsar,942.7
1981,Punjab,Amritsar,619.4
1982,Punjab,Amritsar,624
1983,Punjab,Amritsar,644.4
1984,Punjab,Amritsar,1018.2
1985,Punjab,Amritsar,760.3
1986,Punjab,Amritsar,710.2
1987,Punjab,Amritsar,520.3
1988,Punjab,Amritsar,1029
1989,Punjab,Amritsar,479.7
1990,Punjab,Amritsar,650.8
1991,Punjab,Amritsar,452.4
1992,Punjab,Amritsar,440.6
1993,Punjab,Amritsar,423.5
1994,Punjab,Amritsar,406.6
1995,Punjab,Amritsar,634.9
1996,Punjab,Amritsar,507.2
1997,Punjab,Amritsar,813.2
1998,Punjab,Amritsar,554.8
1999,Punjab,Amritsar,327.1
2000,Punjab,Amritsar,207.9
2001,Punjab,Amritsar,350.7
2002,Punjab,Amritsar,215.7
2003,Punjab,Amritsar,454.6
2004,Punjab,Amritsar,303.1
2005,Punjab,Amritsar,527.4
2006,Punjab,Amritsar,572.3
2007,Punjab,Amritsar,579
2008,Punjab,Amritsar,869.3
2009,Punjab,Amritsar,263
2010,Punjab,Amritsar,679.3
2011,Punjab,Amritsar,332.2
2012,Punjab,Amritsar,469.1
2013,Punjab,Amritsar,685.8
2014,Punjab,Amritsar,325.8
2015,Punjab,Amritsar,562.9
1990,Punjab,Kapurthala,780.5
1991,Punjab,Kapurthala,530.6
1992,Punjab,Kapurthala,575.8
1993,Punjab,Kapurthala,676.5
1994,Punjab,Kapurthala,595.5
1995,Punjab,Kapurthala,494.9
1996,Punjab,Kapurthala,726.8
1997,Punjab,Kapurthala,973.5
1998,Punjab,Kapurthala,492
1999,Punjab,Kapurthala,464.5
2000,Punjab,Kapurthala,542
2001,Punjab,Kapurthala,704
2002,Punjab,Kapurthala,155
2003,Punjab,Kapurthala,401.4
2004,Punjab,Kapurthala,230.9
2005,Punjab,Kapurthala,645.6
2006,Punjab,Kapurthala,453
2007,Punjab,Kapurthala,195.6
2008,Punjab,Kapurthala,712.5
2009,Punjab,Kapurthala,756.5
2010,Punjab,Kapurthala,554.5
2011,Punjab,Kapurthala,7
2012,Punjab,Kapurthala,597.9
2013,Punjab,Kapurthala,696.7
2014,Punjab,Kapurthala,605.7
2015,Punjab,Kapurthala,659.2
1990,Punjab,Jalandhar,1165.7
1991,Punjab,Jalandhar,755.1
1992,Punjab,Jalandhar,652.6
1993,Punjab,Jalandhar,855.8
1994,Punjab,Jalandhar,748.9
1995,Punjab,Jalandhar,1509.7
1996,Punjab,Jalandhar,424.4
1997,Punjab,Jalandhar,596.7
1998,Punjab,Jalandhar,469.6
1999,Punjab,Jalandhar,315.7
2000,Punjab,Jalandhar,364.2
2001,Punjab,Jalandhar,399
2002,Punjab,Jalandhar,285.7
2003,Punjab,Jalandhar,619.5
2004,Punjab,Jalandhar,431.4
2005,Punjab,Jalandhar,848.1
2006,Punjab,Jalandhar,502.3
2007,Punjab,Jalandhar,583.1
2008,Punjab,Jalandhar,724.7
2009,Punjab,Jalandhar,607.4
2010,Punjab,Jalandhar,560.3
2011,Punjab,Jalandhar,666.8
2012,Punjab,Jalandhar,399.3
2013,Punjab,Jalandhar,593.9
2014,Punjab,Jalandhar,311.3
2015,Punjab,Jalandhar,376
1966,Punjab,Hoshiarpur,900.4
1967,Punjab,Hoshiarpur,889.5
1968,Punjab,Hoshiarpur,804.1
1969,Punjab,Hoshiarpur,697
1970,Punjab,Hoshiarpur,1021.5
1973,Punjab,Hoshiarpur,564.9
1974,Punjab,Hoshiarpur,505.6
1975,Punjab,Hoshiarpur,1170.3
1976,Punjab,Hoshiarpur,1139.8
1977,Punjab,Hoshiarpur,943.4
1978,Punjab,Hoshiarpur,967.9
1979,Punjab,Hoshiarpur,486.6
1980,Punjab,Hoshiarpur,834.8
1981,Punjab,Hoshiarpur,807
1990,Punjab,Hoshiarpur,1075.6
1991,Punjab,Hoshiarpur,862.9
1992,Punjab,Hoshiarpur,811.6
1993,Punjab,Hoshiarpur,1019.2
1994,Punjab,Hoshiarpur,1056.3
1995,Punjab,Hoshiarpur,1360.9
1996,Punjab,Hoshiarpur,671.1
1997,Punjab,Hoshiarpur,916.3
1998,Punjab,Hoshiarpur,1004.6
1999,Punjab,Hoshiarpur,641
2000,Punjab,Hoshiarpur,658
2001,Punjab,Hoshiarpur,467.7
2002,Punjab,Hoshiarpur,410.5
2003,Punjab,Hoshiarpur,735.3
2004,Punjab,Hoshiarpur,523.7
2005,Punjab,Hoshiarpur,679.1
2006,Punjab,Hoshiarpur,455.5
2007,Punjab,Hoshiarpur,587.7
2008,Punjab,Hoshiarpur,993.1
2009,Punjab,Hoshiarpur,590
2010,Punjab,Hoshiarpur,635.8
2011,Punjab,Hoshiarpur,673.8
2012,Punjab,Hoshiarpur,442.5
2013,Punjab,Hoshiarpur,586
2014,Punjab,Hoshiarpur,462.8
2015,Punjab,Hoshiarpur,593.8
1968,Punjab,Roopnagar / Ropar,898
1969,Punjab,Roopnagar / Ropar,754
1973,Punjab,Roopnagar / Ropar,656.1
1974,Punjab,Roopnagar / Ropar,640.7
1975,Punjab,Roopnagar / Ropar,777.3
1976,Punjab,Roopnagar / Ropar,681.2
1977,Punjab,Roopnagar / Ropar,849.3
1978,Punjab,Roopnagar / Ropar,1191.5
1979,Punjab,Roopnagar / Ropar,468.1
1980,Punjab,Roopnagar / Ropar,475.5
1981,Punjab,Roopnagar / Ropar,762.1
1982,Punjab,Roopnagar / Ropar,912.6
1983,Punjab,Roopnagar / Ropar,1241.5
1984,Punjab,Roopnagar / Ropar,861.8
1985,Punjab,Roopnagar / Ropar,1118.4
1986,Punjab,Roopnagar / Ropar,945.2
1987,Punjab,Roopnagar / Ropar,824.5
1988,Punjab,Roopnagar / Ropar,2911.9
1989,Punjab,Roopnagar / Ropar,690.2
1990,Punjab,Roopnagar / Ropar,1092.4
1991,Punjab,Roopnagar / Ropar,688.2
1992,Punjab,Roopnagar / Ropar,761.1
1993,Punjab,Roopnagar / Ropar,871.7
1994,Punjab,Roopnagar / Ropar,1004.9
1995,Punjab,Roopnagar / Ropar,848.4
1996,Punjab,Roopnagar / Ropar,624.8
1997,Punjab,Roopnagar / Ropar,949
1998,Punjab,Roopnagar / Ropar,641.8
1999,Punjab,Roopnagar / Ropar,675.2
2000,Punjab,Roopnagar / Ropar,793.4
2001,Punjab,Roopnagar / Ropar,760.2
2002,Punjab,Roopnagar / Ropar,655.9
2003,Punjab,Roopnagar / Ropar,626.7
2004,Punjab,Roopnagar / Ropar,636.7
2005,Punjab,Roopnagar / Ropar,443.6
2006,Punjab,Roopnagar / Ropar,791.9
2007,Punjab,Roopnagar / Ropar,990.2
2008,Punjab,Roopnagar / Ropar,1052.1
2009,Punjab,Roopnagar / Ropar,679.2
2010,Punjab,Roopnagar / Ropar,897.2
2011,Punjab,Roopnagar / Ropar,11.9
2012,Punjab,Roopnagar / Ropar,782.9
2013,Punjab,Roopnagar / Ropar,957.8
2014,Punjab,Roopnagar / Ropar,625.9
2015,Punjab,Roopnagar / Ropar,830.2
1966,Punjab,Ludhiana,730.2
1967,Punjab,Ludhiana,752.4
1968,Punjab,Ludhiana,490.9
1969,Punjab,Ludhiana,344.7
1970,Punjab,Ludhiana,746.9
1971,Punjab,Ludhiana,629.3
1972,Punjab,Ludhiana,484.9
1973,Punjab,Ludhiana,615.4
1974,Punjab,Ludhiana,323.1
1975,Punjab,Ludhiana,732.1
1976,Punjab,Ludhiana,654.9
1977,Punjab,Ludhiana,883.9
1978,Punjab,Ludhiana,634
1979,Punjab,Ludhiana,415.7
1980,Punjab,Ludhiana,709.1
1981,Punjab,Ludhiana,485.9
1982,Punjab,Ludhiana,566.3
1983,Punjab,Ludhiana,902
1984,Punjab,Ludhiana,589.5
1985,Punjab,Ludhiana,614
1986,Punjab,Ludhiana,314.5
1987,Punjab,Ludhiana,326.1
1988,Punjab,Ludhiana,1241
1989,Punjab,Ludhiana,513
1990,Punjab,Ludhiana,523.9
1991,Punjab,Ludhiana,600.2
1992,Punjab,Ludhiana,476.1
1993,Punjab,Ludhiana,619.3
1994,Punjab,Ludhiana,532.4
1995,Punjab,Ludhiana,788.5
1996,Punjab,Ludhiana,475.6
1997,Punjab,Ludhiana,607.8
1998,Punjab,Ludhiana,589.3
1999,Punjab,Ludhiana,504.4
2000,Punjab,Ludhiana,437.2
2001,Punjab,Ludhiana,621.4
2002,Punjab,Ludhiana,634.6
2003,Punjab,Ludhiana,474
2004,Punjab,Ludhiana,270
2005,Punjab,Ludhiana,452.4
2006,Punjab,Ludhiana,390.5
2007,Punjab,Ludhiana,428.5
2008,Punjab,Ludhiana,840.9
2009,Punjab,Ludhiana,552.9
2010,Punjab,Ludhiana,604
2011,Punjab,Ludhiana,68.6
2012,Punjab,Ludhiana,308.3
2013,Punjab,Ludhiana,554.5
2014,Punjab,Ludhiana,360.3
2015,Punjab,Ludhiana,622.4
1966,Punjab,Ferozpur,423.1
1967,Punjab,Ferozpur,369.9
1968,Punjab,Ferozpur,298.7
1969,Punjab,Ferozpur,285.9
1970,Punjab,Ferozpur,276.5
1971,Punjab,Ferozpur,507.6
1972,Punjab,Ferozpur,367.3
1973,Punjab,Ferozpur,595.3
1974,Punjab,Ferozpur,186.2
1975,Punjab,Ferozpur,361.3
1976,Punjab,Ferozpur,848.8
1977,Punjab,Ferozpur,476.5
1978,Punjab,Ferozpur,367.8
1979,Punjab,Ferozpur,289.9
1980,Punjab,Ferozpur,521
1981,Punjab,Ferozpur,296.9
1982,Punjab,Ferozpur,293.6
1983,Punjab,Ferozpur,429.2
1984,Punjab,Ferozpur,438.1
1985,Punjab,Ferozpur,489.4
1986,Punjab,Ferozpur,541.5
1987,Punjab,Ferozpur,300.7
1988,Punjab,Ferozpur,521.3
1989,Punjab,Ferozpur,240
1990,Punjab,Ferozpur,421.6
1991,Punjab,Ferozpur,258.2
1992,Punjab,Ferozpur,431.7
1993,Punjab,Ferozpur,398.3
1994,Punjab,Ferozpur,314.9
1995,Punjab,Ferozpur,578.5
1996,Punjab,Ferozpur,159.4
1997,Punjab,Ferozpur,405.3
1998,Punjab,Ferozpur,127.9
1999,Punjab,Ferozpur,95.6
2000,Punjab,Ferozpur,130.3
2001,Punjab,Ferozpur,107.3
2002,Punjab,Ferozpur,40
2003,Punjab,Ferozpur,29.8
2004,Punjab,Ferozpur,175.3
2005,Punjab,Ferozpur,291
2006,Punjab,Ferozpur,245.1
2007,Punjab,Ferozpur,306.6
2008,Punjab,Ferozpur,119.3
2009,Punjab,Ferozpur,133
2010,Punjab,Ferozpur,203.4
2011,Punjab,Ferozpur,61.8
2012,Punjab,Ferozpur,65.5
2013,Punjab,Ferozpur,333.7
2014,Punjab,Ferozpur,204.7
2015,Punjab,Ferozpur,169.9
1966,Punjab,Bhatinda,482.2
1967,Punjab,Bhatinda,350
1968,Punjab,Bhatinda,167.7
1969,Punjab,Bhatinda,326.2
1970,Punjab,Bhatinda,499.9
1971,Punjab,Bhatinda,350.1
1972,Punjab,Bhatinda,581.9
1973,Punjab,Bhatinda,419
1974,Punjab,Bhatinda,219.3
1975,Punjab,Bhatinda,559.7
1976,Punjab,Bhatinda,503.4
1977,Punjab,Bhatinda,435.9
1978,Punjab,Bhatinda,444
1979,Punjab,Bhatinda,255
1980,Punjab,Bhatinda,327.6
1981,Punjab,Bhatinda,298.2
1982,Punjab,Bhatinda,293.7
1983,Punjab,Bhatinda,440.9
1984,Punjab,Bhatinda,332.9
1985,Punjab,Bhatinda,545.9
1986,Punjab,Bhatinda,453.6
1987,Punjab,Bhatinda,259.9
1988,Punjab,Bhatinda,845.1
1989,Punjab,Bhatinda,304.1
1990,Punjab,Bhatinda,342.1
1991,Punjab,Bhatinda,121.7
1992,Punjab,Bhatinda,137.1
1993,Punjab,Bhatinda,215.8
1994,Punjab,Bhatinda,132.9
1995,Punjab,Bhatinda,220.7
1996,Punjab,Bhatinda,240.2
1997,Punjab,Bhatinda,274.9
1998,Punjab,Bhatinda,173.6
1999,Punjab,Bhatinda,42.5
2000,Punjab,Bhatinda,136.1
2001,Punjab,Bhatinda,197.8
2002,Punjab,Bhatinda,64.7
2003,Punjab,Bhatinda,335.9
2004,Punjab,Bhatinda,209.5
2005,Punjab,Bhatinda,533.5
2006,Punjab,Bhatinda,380.2
2007,Punjab,Bhatinda,259.2
2008,Punjab,Bhatinda,527
2009,Punjab,Bhatinda,252
2010,Punjab,Bhatinda,253
2011,Punjab,Bhatinda,132.2
2012,Punjab,Bhatinda,215.9
2013,Punjab,Bhatinda,592.5
2014,Punjab,Bhatinda,336.8
2015,Punjab,Bhatinda,399.2
1966,Punjab,Sangrur,482.9
1967,Punjab,Sangrur,537.3
1968,Punjab,Sangrur,465.1
1969,Punjab,Sangrur,481.1
1970,Punjab,Sangrur,540.3
1972,Punjab,Sangrur,457.3
1973,Punjab,Sangrur,432.6
1974,Punjab,Sangrur,265.6
1975,Punjab,Sangrur,593.3
1976,Punjab,Sangrur,721.7
1977,Punjab,Sangrur,715.1
1978,Punjab,Sangrur,510.6
1979,Punjab,Sangrur,286.4
1980,Punjab,Sangrur,493.6
1981,Punjab,Sangrur,519.8
1982,Punjab,Sangrur,488.2
1983,Punjab,Sangrur,736.6
1984,Punjab,Sangrur,483.8
1985,Punjab,Sangrur,633.1
1986,Punjab,Sangrur,499
1987,Punjab,Sangrur,320.8
1988,Punjab,Sangrur,1270.1
1989,Punjab,Sangrur,366.9
1990,Punjab,Sangrur,527.2
1991,Punjab,Sangrur,296.9
1992,Punjab,Sangrur,201.4
1993,Punjab,Sangrur,343.7
1994,Punjab,Sangrur,367.4
1995,Punjab,Sangrur,579
1996,Punjab,Sangrur,308.2
1997,Punjab,Sangrur,540.7
1998,Punjab,Sangrur,377.2
1999,Punjab,Sangrur,228.8
2000,Punjab,Sangrur,202
2001,Punjab,Sangrur,173.8
2002,Punjab,Sangrur,58.4
2003,Punjab,Sangrur,286
2004,Punjab,Sangrur,311.2
2005,Punjab,Sangrur,500.4
2006,Punjab,Sangrur,339
2007,Punjab,Sangrur,159.5
2008,Punjab,Sangrur,418.5
2009,Punjab,Sangrur,324.5
2010,Punjab,Sangrur,416.1
2011,Punjab,Sangrur,30.5
2012,Punjab,Sangrur,214.4
2013,Punjab,Sangrur,325.4
2014,Punjab,Sangrur,270.3
2015,Punjab,Sangrur,492.7
1966,Punjab,Patiala,542.5
1967,Punjab,Patiala,585
1968,Punjab,Patiala,897.4
1969,Punjab,Patiala,820.2
1970,Punjab,Patiala,871.7
1971,Punjab,Patiala,689
1972,Punjab,Patiala,627.6
1973,Punjab,Patiala,746.1
1974,Punjab,Patiala,412.4
1975,Punjab,Patiala,761.1
1976,Punjab,Patiala,824.6
1977,Punjab,Patiala,928.3
1978,Punjab,Patiala,682.8
1979,Punjab,Patiala,456.1
1980,Punjab,Patiala,807.2
1981,Punjab,Patiala,585
1982,Punjab,Patiala,763.4
1983,Punjab,Patiala,948.5
1984,Punjab,Patiala,572.6
1985,Punjab,Patiala,730.5
1986,Punjab,Patiala,650.5
1987,Punjab,Patiala,267.7
1988,Punjab,Patiala,1515.2
1989,Punjab,Patiala,680.7
1990,Punjab,Patiala,662.7
1991,Punjab,Patiala,600.9
1992,Punjab,Patiala,554
1993,Punjab,Patiala,994.1
1994,Punjab,Patiala,899.1
1995,Punjab,Patiala,1060.9
1996,Punjab,Patiala,1052
1997,Punjab,Patiala,819.8
1998,Punjab,Patiala,779
1999,Punjab,Patiala,470.1
2000,Punjab,Patiala,641.2
2001,Punjab,Patiala,622.9
2002,Punjab,Patiala,532.7
2003,Punjab,Patiala,655.3
2004,Punjab,Patiala,808.7
2005,Punjab,Patiala,645.2
2006,Punjab,Patiala,382.6
2007,Punjab,Patiala,464.8
2008,Punjab,Patiala,1320.4
2009,Punjab,Patiala,516.1
2010,Punjab,Patiala,483.7
2011,Punjab,Patiala,79.5
2012,Punjab,Patiala,371.6
2013,Punjab,Patiala,503.8
2014,Punjab,Patiala,395.8
2015,Punjab,Patiala,514.1
1966,Haryana,Hissar,672.5
1967,Haryana,Hissar,667.1
1968,Haryana,Hissar,169.5
1969,Haryana,Hissar,440.5
1970,Haryana,Hissar,476.7
1971,Haryana,Hissar,446.2
1972,Haryana,Hissar,239.4
1973,Haryana,Hissar,337.1
1974,Haryana,Hissar,264.1
1975,Haryana,Hissar,399.1
1976,Haryana,Hissar,612.5
1977,Haryana,Hissar,626.6
1978,Haryana,Hissar,508
1979,Haryana,Hissar,384.1
1980,Haryana,Hissar,292.9
1981,Haryana,Hissar,473.7
1982,Haryana,Hissar,466.3
1983,Haryana,Hissar,462
1984,Haryana,Hissar,422.2
1985,Haryana,Hissar,427.4
1986,Haryana,Hissar,369.1
1987,Haryana,Hissar,163.6
1988,Haryana,Hissar,580.8
1989,Haryana,Hissar,156.5
1990,Haryana,Hissar,417.3
1991,Haryana,Hissar,254
1992,Haryana,Hissar,305.2
1993,Haryana,Hissar,298.6
1994,Haryana,Hissar,366.8
1995,Haryana,Hissar,473.3
1996,Haryana,Hissar,322.7
1997,Haryana,Hissar,954.6
1998,Haryana,Hissar,373.8
1999,Haryana,Hissar,178.5
2000,Haryana,Hissar,95
2001,Haryana,Hissar,402.1
2002,Haryana,Hissar,132.5
2003,Haryana,Hissar,440.1
2004,Haryana,Hissar,300.9
2005,Haryana,Hissar,474.3
2006,Haryana,Hissar,253.3
2007,Haryana,Hissar,198.3
2008,Haryana,Hissar,446.7
2009,Haryana,Hissar,261
2010,Haryana,Hissar,330.2
2011,Haryana,Hissar,300.4
2012,Haryana,Hissar,265.6
2013,Haryana,Hissar,415.4
2014,Haryana,Hissar,186.4
2015,Haryana,Hissar,299
1966,Haryana,Gurgaon,476.9
1967,Haryana,Gurgaon,475.2
1968,Haryana,Gurgaon,304.9
1969,Haryana,Gurgaon,623.4
1970,Haryana,Gurgaon,532.5
1971,Haryana,Gurgaon,420.1
1972,Haryana,Gurgaon,554.6
1973,Haryana,Gurgaon,533.6
1974,Haryana,Gurgaon,348.7
1975,Haryana,Gurgaon,680.4
1976,Haryana,Gurgaon,608.5
1977,Haryana,Gurgaon,834.6
1978,Haryana,Gurgaon,620.7
1979,Haryana,Gurgaon,384.6
1980,Haryana,Gurgaon,478
1981,Haryana,Gurgaon,596.7
1982,Haryana,Gurgaon,579
1983,Haryana,Gurgaon,1079.3
1984,Haryana,Gurgaon,578.2
1985,Haryana,Gurgaon,697.4
1986,Haryana,Gurgaon,286.8
1987,Haryana,Gurgaon,293.1
1988,Haryana,Gurgaon,757.7
1989,Haryana,Gurgaon,279.9
1990,Haryana,Gurgaon,566.3
1991,Haryana,Gurgaon,477.7
1992,Haryana,Gurgaon,422.3
1993,Haryana,Gurgaon,709.4
1994,Haryana,Gurgaon,554
1995,Haryana,Gurgaon,731.5
1996,Haryana,Gurgaon,970.6
1997,Haryana,Gurgaon,629.6
1998,Haryana,Gurgaon,634.8
1999,Haryana,Gurgaon,442.6
2000,Haryana,Gurgaon,362.7
2001,Haryana,Gurgaon,439.7
2002,Haryana,Gurgaon,336.1
2003,Haryana,Gurgaon,761.2
2004,Haryana,Gurgaon,558.2
2005,Haryana,Gurgaon,638.3
2006,Haryana,Gurgaon,316.5
2007,Haryana,Gurgaon,435.1
2008,Haryana,Gurgaon,614.1
2009,Haryana,Gurgaon,437
2010,Haryana,Gurgaon,1019.3
2011,Haryana,Gurgaon,461.6
2012,Haryana,Gurgaon,486
2013,Haryana,Gurgaon,401
2014,Haryana,Gurgaon,297
2015,Haryana,Gurgaon,466.7
1971,Haryana,Jind,214.5
1972,Haryana,Jind,331.3
1973,Haryana,Jind,375.1
1974,Haryana,Jind,302
1975,Haryana,Jind,419.7
1976,Haryana,Jind,663.8
1977,Haryana,Jind,458.9
1978,Haryana,Jind,377.4
1979,Haryana,Jind,317.3
1980,Haryana,Jind,297.4
1981,Haryana,Jind,325.2
1982,Haryana,Jind,270
1983,Haryana,Jind,231.2
1984,Haryana,Jind,302.7
1985,Haryana,Jind,461.7
1986,Haryana,Jind,435.6
1987,Haryana,Jind,195.4
1988,Haryana,Jind,830
1989,Haryana,Jind,389.8
1990,Haryana,Jind,478.7
1991,Haryana,Jind,314
1992,Haryana,Jind,267.2
1993,Haryana,Jind,532.5
1994,Haryana,Jind,466.2
1995,Haryana,Jind,1006.1
1996,Haryana,Jind,481.9
1997,Haryana,Jind,724.7
1998,Haryana,Jind,834.8
1999,Haryana,Jind,250.4
2000,Haryana,Jind,350
2001,Haryana,Jind,511.2
2002,Haryana,Jind,337.6
2003,Haryana,Jind,444
2004,Haryana,Jind,634.7
2005,Haryana,Jind,813.6
2006,Haryana,Jind,352.4
2007,Haryana,Jind,464
2008,Haryana,Jind,561.7
2009,Haryana,Jind,406.8
2010,Haryana,Jind,711.7
2011,Haryana,Jind,688.7
2012,Haryana,Jind,220.6
2013,Haryana,Jind,485.7
2014,Haryana,Jind,282.9
2015,Haryana,Jind,416.8
1967,Haryana,Mahendragarh / Narnaul,631.4
1968,Haryana,Mahendragarh / Narnaul,357.3
1969,Haryana,Mahendragarh / Narnaul,707.8
1970,Haryana,Mahendragarh / Narnaul,596.9
1971,Haryana,Mahendragarh / Narnaul,421.9
1972,Haryana,Mahendragarh / Narnaul,561.2
1973,Haryana,Mahendragarh / Narnaul,446.7
1974,Haryana,Mahendragarh / Narnaul,460.1
1975,Haryana,Mahendragarh / Narnaul,635.1
1976,Haryana,Mahendragarh / Narnaul,767.7
1977,Haryana,Mahendragarh / Narnaul,643
1978,Haryana,Mahendragarh / Narnaul,570.9
1979,Haryana,Mahendragarh / Narnaul,227.1
1980,Haryana,Mahendragarh / Narnaul,544.5
1981,Haryana,Mahendragarh / Narnaul,445.6
1982,Haryana,Mahendragarh / Narnaul,471
1983,Haryana,Mahendragarh / Narnaul,669.9
1984,Haryana,Mahendragarh / Narnaul,355.4
1985,Haryana,Mahendragarh / Narnaul,369.3
1986,Haryana,Mahendragarh / Narnaul,245.8
1987,Haryana,Mahendragarh / Narnaul,247.3
1988,Haryana,Mahendragarh / Narnaul,509.8
1989,Haryana,Mahendragarh / Narnaul,286.1
1990,Haryana,Mahendragarh / Narnaul,555.6
1991,Haryana,Mahendragarh / Narnaul,309
1992,Haryana,Mahendragarh / Narnaul,467.2
1993,Haryana,Mahendragarh / Narnaul,619.6
1994,Haryana,Mahendragarh / Narnaul,459.7
1995,Haryana,Mahendragarh / Narnaul,863
1996,Haryana,Mahendragarh / Narnaul,979.3
1997,Haryana,Mahendragarh / Narnaul,670.6
1998,Haryana,Mahendragarh / Narnaul,406.9
1999,Haryana,Mahendragarh / Narnaul,233.5
2000,Haryana,Mahendragarh / Narnaul,285.6
2001,Haryana,Mahendragarh / Narnaul,449
2002,Haryana,Mahendragarh / Narnaul,150.2
2003,Haryana,Mahendragarh / Narnaul,405.4
2004,Haryana,Mahendragarh / Narnaul,264.4
2005,Haryana,Mahendragarh / Narnaul,323.1
2006,Haryana,Mahendragarh / Narnaul,160.4
2007,Haryana,Mahendragarh / Narnaul,330.8
2008,Haryana,Mahendragarh / Narnaul,827.5
2009,Haryana,Mahendragarh / Narnaul,276.9
2010,Haryana,Mahendragarh / Narnaul,704
2011,Haryana,Mahendragarh / Narnaul,593.3
